video_file,second,frames_processed,valid_face_frames,coverage_ratio,avg_blink_score,blinks_this_second,avg_mm_per_px,avg_left_eye_width_mm,avg_left_eye_height_mm,avg_right_eye_width_mm,avg_right_eye_height_mm,avg_face_width_mm,avg_face_height_mm,avg_nose_width_mm,avg_nose_height_mm,avg_mouth_width_mm,avg_mouth_height_mm
GX010432.MP4,0,30,7,0.23333333333333334,0.28871132326977594,0,0.3976764974504735,31.79397422056427,7.853055940692877,30.482511233064454,7.412930209378539,162.4559400643509,192.2583412917141,49.96668251570378,55.63011291100148,57.562662928912665,6.194727473061449
GX010432.MP4,1,30,24,0.8,0.4088005213998258,1,0.3633116549109106,34.2511129518428,6.763601695292647,27.508114655480764,5.7805099221154395,166.50622846786598,196.21533144181026,51.167114235243616,61.33964360906176,57.79681254787576,2.5172228033340533
GX010432.MP4,2,30,30,1.0,0.18987795288364093,0,0.33947807550761766,32.9926029624631,8.080893451802785,31.686744371899547,7.84827938399215,171.03227336202843,194.4960074006159,51.557521845325695,60.53221967307153,58.47876621558514,3.83051704478171
GX010432.MP4,3,30,30,1.0,0.5314710686604182,1,0.3234348846692837,35.684115909092306,3.2234800688024148,28.522042611731443,3.2596406060552954,160.9849944461651,191.8661895500519,48.393069203328004,58.93088654425148,52.916095462453605,2.6087674083327945
GX010432.MP4,4,30,30,1.0,0.471430295954148,2,0.33446499089172643,36.80679684316929,3.8118210970287842,19.325999142098535,5.59442733084025,155.40179973683794,196.67984103752318,45.713546036797894,60.41226732156252,46.52633997363043,1.0810609409507437
GX010432.MP4,5,30,30,1.0,0.3826694073776404,1,0.3317189410385059,38.24141152088084,5.712515995716928,31.166729300934612,6.254584639998826,178.2534984253052,203.28323887725386,54.31133224972756,64.71145446008738,58.465479393049016,2.720670642577421
GX010432.MP4,6,30,30,1.0,0.4300721747179826,1,0.3052484009413112,33.10336197148447,4.845107727547926,27.791229015899475,4.940287262172154,158.9842134091372,185.07754038456173,47.50215273362458,54.630635990567484,53.066503423237236,2.1175901541927837
GX010432.MP4,7,30,30,1.0,0.5939349047839642,2,0.32044675166355285,31.43977389269463,2.9549839631405237,27.166047543940337,2.720253480883748,155.28178538610334,177.930033437766,46.90320365520973,48.8966992626391,51.89361241304794,2.539112231573335
GX010432.MP4,8,30,30,1.0,0.5105494211117426,2,0.33999124102637773,38.01205636402733,3.23342459972562,34.44370290320966,3.359799634797517,182.95617621360253,201.4132134715812,53.03427358449689,60.79757143837921,59.644613353633495,3.3104752888974853
GX010432.MP4,9,30,30,1.0,0.24344013072550297,1,0.3136913662476997,35.79651670052671,7.954933823233964,30.57666488610389,7.528091054386744,169.93431470826818,195.81925750512264,52.973144676240494,62.59856197749916,56.3815267214001,2.1552027763718034
GX010432.MP4,10,30,30,1.0,0.44307685693105064,1,0.2968201099801128,36.34883549263259,4.733695335816037,28.56317360440081,4.317338398423391,157.5566100944367,182.82103581270954,49.03807841198232,57.62511076291469,52.43148319033131,1.6501408531035677
GX010432.MP4,11,30,29,0.9666666666666667,0.4499444716192525,2,0.2999184981123021,35.26315906889382,4.66717136242673,23.496164489910992,5.080209658642783,152.68412756336642,181.55489275296077,46.17940454468412,56.00133643797766,48.95098830095459,1.1080166979132207
GX010432.MP4,12,30,30,1.0,0.5236804656684398,2,0.3066678864894935,38.06958744592784,4.088954722920348,28.238792802445055,3.470699450345043,161.29470067551458,190.3568876643964,49.239135609220696,59.24744514486963,53.41342125540836,1.0774362170289213
GX010432.MP4,13,30,30,1.0,0.45148767282565433,1,0.309673158878995,38.03673022114922,5.393608191634672,26.741927774027282,4.900551923588279,160.48983888713286,192.1644757212958,48.95312659051277,59.53341774766218,53.15721838109346,0.793547312143529
GX010432.MP4,14,30,30,1.0,0.383095287779967,0,0.2979246116369886,36.77247995467875,6.494499690545906,26.994672304045704,5.252568928794064,156.63518215710607,187.62547909855184,48.15821197219895,58.16704230431547,51.973645961752105,0.740005140133142
GX010432.MP4,15,30,30,1.0,0.5848337089022001,0,0.29729732486678906,36.25346478388602,3.107689086026916,24.50349957220959,3.2678172257882183,151.68425541113828,181.07756523179714,46.452341114107185,54.6104814639845,49.33304232736317,1.0114102870843016
GX010432.MP4,16,30,29,0.9666666666666667,0.4544468290846923,5,0.31112921863387205,36.35009877606855,4.988089498224032,21.290022428946838,6.11032354346957,155.2330593160367,188.22817703728282,46.82971094063093,55.34362471811604,51.454419693445715,1.0781682610091663
GX010432.MP4,17,30,30,1.0,0.485769409686327,2,0.30854340066280966,36.92815859486585,4.229877800037605,22.895923108619606,5.530415796116879,155.49930218119593,186.60932912153618,45.7033132670755,55.543522366149226,50.83690646053167,0.9065408149067761
GX010432.MP4,18,30,30,1.0,0.605145612359047,0,0.31098715294385815,37.350695516088585,2.119053299856913,22.732705848411754,3.550953806228246,157.5844391686363,191.16805233906564,45.94442937983162,58.196049684430776,49.43986983791842,0.5213491229318772
GX010432.MP4,19,30,30,1.0,0.6112032562494278,0,0.3401281674878013,41.184639085971135,1.8124288161941033,24.364907913196124,3.634029398983309,171.86392914954683,206.8959714880205,48.69087687395161,62.439289547720506,52.38320641083344,0.5349479668144705
GX010432.MP4,20,30,30,1.0,0.46077727327744167,1,0.35556877971011475,42.31959679007299,5.1644532428019065,26.875838522212185,6.202734757981115,180.37684838129454,218.9594986451096,53.40919765002505,66.43762454952758,58.68260631314991,0.7681949885073812
GX010432.MP4,21,30,30,1.0,0.4249916039407253,0,0.3223158914177189,38.39564940538976,6.416428424029589,26.07329573907408,6.517330163313243,166.62201120081713,201.74066031579028,49.24227571846696,59.96970666151825,55.97859117989817,1.0034382119199579
GX010432.MP4,22,30,30,1.0,0.5600401153167088,1,0.30535073947368263,36.94092845753468,2.9656859239044495,22.33224211034983,4.433595050799051,153.33830858726364,188.3667384584122,44.9584949242222,55.55861248323206,49.23115005804752,0.6698134243915621
GX010432.MP4,23,30,30,1.0,0.41704658915599185,6,0.32060682996870354,37.063451332087496,3.7294749266687424,19.5010754428616,7.086624898248999,154.4576757209241,191.19494403367995,44.16682531277607,55.52662523852915,47.06828187459516,0.7772382361219061
GX010432.MP4,24,30,30,1.0,0.49634242157141367,1,0.3234409606216341,39.12860041033361,4.17811564411802,25.07018170060845,5.242139940561627,164.0815480262406,198.96789272514357,48.93509201507494,59.70780332393433,53.67727992567169,0.7955662110809629
