video_file,second,frames_processed,valid_face_frames,coverage_ratio,avg_blink_score,blinks_this_second,avg_mm_per_px,avg_left_eye_width_mm,avg_left_eye_height_mm,avg_right_eye_width_mm,avg_right_eye_height_mm,avg_face_width_mm,avg_face_height_mm,avg_nose_width_mm,avg_nose_height_mm,avg_mouth_width_mm,avg_mouth_height_mm
GX010404.MP4,0,30,30,1.0,0.30796512961387634,2,0.2769052687847202,29.522432843087213,5.772808651044681,28.338812145619773,5.702741572366337,150.5072414998361,171.43229643015732,44.45759232764174,52.377387684450596,49.419611156725686,0.9047967369615658
GX010404.MP4,1,30,30,1.0,0.25925629027187824,1,0.28723556499651864,31.894534130002455,6.811812417692862,30.93563911289094,6.689024089395194,161.8122496774596,182.69910059198503,47.99460635598298,56.26706694723222,53.6251293496382,1.4794068690238948
GX010404.MP4,2,30,30,1.0,0.11663674556960663,0,0.2691842495825433,33.28845825910049,8.98538772224862,32.08065619762749,8.975841627780783,165.38935788680718,180.9310410288679,49.69963060915466,58.40921007783451,55.00608202133105,1.6472169577606082
GX010404.MP4,3,30,30,1.0,0.27568312572936216,1,0.2480804983470673,30.747073967230065,5.784116170823666,28.790795560274436,5.884173442570496,148.84481724739288,162.8514180452245,44.01741122055892,52.22630784341984,49.48759003890613,1.4931966146422717
GX010404.MP4,4,30,30,1.0,0.518386580546697,0,0.25627357992571204,32.06425682447408,3.3483004939298597,31.393887851187454,2.4347505890655516,152.24507988354128,164.19422897319967,44.708433896576885,52.72808126124225,50.42468848056672,1.5368333186989347
GX010404.MP4,5,30,30,1.0,0.29071049466729165,3,0.26657553198097894,32.03572197977145,6.2310149603302385,32.007377768855214,5.726634520022545,159.0813389913415,170.9159157766522,47.129933015403125,54.8514048076836,52.151688419145685,1.613228225351697
GX010404.MP4,6,30,30,1.0,0.25424398904045425,2,0.2639760855395319,31.373059010088028,6.792190867370109,31.601831424388042,6.272163793316309,157.7841540262317,168.96536327240088,47.04052608860877,53.67245175053335,51.891509190123784,1.4596821889116243
GX010404.MP4,7,30,30,1.0,0.22394845833381016,1,0.25523096140485546,30.922775209980653,6.980612922985712,30.359023932755257,6.7645987863277215,152.41377331429754,165.1849795298439,45.51445768331385,52.539882983240474,50.23300136450482,1.7112297991581982
GX010404.MP4,8,30,30,1.0,0.2341455758238832,1,0.25486861708684205,31.19721841074185,6.411285883401972,29.487260237081937,6.744456728930824,152.15011293717072,166.36286837662985,45.168309613405675,52.97735743358992,49.86351517683388,1.3872504127041052
GX010404.MP4,9,30,30,1.0,0.4104578466465076,3,0.2612707838804869,32.46515312948512,4.6161316370600405,31.23743707775543,3.67927187741511,156.17197637747415,166.96449422985498,46.097036416986164,53.834038058667964,51.734971495413404,1.0034851407821794
GX010404.MP4,10,30,30,1.0,0.18063523421684902,1,0.2615699280803806,31.707313691756937,7.668409334060717,30.706880879416325,7.598633068110567,155.5647673026099,169.05074761873695,46.16406049236603,53.67196874678628,51.04215275001146,1.4430233911578896
GX010404.MP4,11,30,30,1.0,0.10914134016881387,0,0.2542711963035366,29.840382559294394,8.63206042035693,29.000477275720502,8.504132616668345,150.738902913672,167.29888631239044,44.99369575992037,53.01494240841226,49.459470986763314,1.348315006033989
GX010404.MP4,12,30,30,1.0,0.2094469305127859,1,0.24811884689778005,30.029875676826627,6.658399561495778,28.75230834584668,6.945925313065833,147.6505155617238,161.33515477390964,43.50779183644916,51.12270143672099,47.52966912061428,1.3769534807243593
GX010404.MP4,13,30,30,1.0,0.246983694160978,2,0.2522965662255234,30.64430976475921,6.218127028083208,29.371052148609177,6.300252190564753,150.02324373897397,163.150558814927,44.18552794055879,51.78028738384916,48.681533420355315,1.681331856976781
GX010404.MP4,14,30,30,1.0,0.5388299144804478,1,0.2636830814069684,34.11067676432349,3.56593854832252,27.88753901938495,2.9441246484555306,152.3926818217193,173.29878139239364,45.33732946789883,54.98241442594754,50.36837316558347,0.8938371499240685
GX010404.MP4,15,30,30,1.0,0.44501285031437876,1,0.27390537577384283,35.24768331469261,4.841369583627157,28.973422715676048,4.53649055380369,160.27035024625613,182.9903705906114,47.55085625589209,58.233598474785154,51.423571960832,0.8720305024492863
GX010404.MP4,16,30,30,1.0,0.400956444752713,2,0.27398034766572726,35.05491840195437,5.350709339885935,29.794701893826367,5.055781210903092,158.59416847301546,177.43733343621287,47.38393048090015,58.67016267270066,52.363597526801456,0.8248766998562066
GX010404.MP4,17,30,30,1.0,0.35137872310976187,2,0.26664405859969487,32.24767783619485,5.180306665641856,31.582015974612357,4.6562197973753205,158.2427593953926,170.3329345246863,47.355532157877846,55.610951352104856,52.4752359852131,1.2609185406947492
GX010404.MP4,18,30,30,1.0,0.26783749473591645,0,0.2579719176433387,31.503845357869398,6.6785261178010815,28.72527334743288,6.748677807011259,151.24737825249233,164.92470031816498,45.22790356793785,54.06932362190326,49.800730738644205,1.0194323909197622
GX010404.MP4,19,30,30,1.0,0.31947330981492994,3,0.25780463564845474,31.533824316776006,5.447363243369774,30.935392959801842,4.928762601108894,153.2650315638395,161.56925071916743,45.30597934600647,52.62058526301848,49.42455388213917,1.1005543088521814
GX010404.MP4,20,30,30,1.0,0.2198487690339486,2,0.25741371631620286,30.88525937499652,6.724091349156526,31.584896204979948,6.511693454740381,154.658936320919,160.5647267627361,45.802185960210586,52.747024155057595,49.43801658212496,1.8116633910913
GX010404.MP4,21,30,30,1.0,0.21388497563699882,1,0.25310532308028455,30.06473029926117,6.865071774137382,30.768704085865554,6.584212297057379,151.8103114468745,162.7288379524093,44.983855371220486,52.605180136590526,48.76298172791506,1.7532276875313457
GX010404.MP4,22,30,30,1.0,0.1771815624088049,0,0.2505772077097521,29.303966134701493,7.85853454484768,29.119674133866344,7.489057742051813,149.58428617177736,164.85708280524784,44.24710343539852,53.17783854016696,48.08518940004726,1.5245807293593372
GX010404.MP4,23,30,30,1.0,0.17184397466480733,1,0.2519884457973418,29.368865712171978,7.388364329967522,30.044820480620754,7.304052545998915,150.64928579486497,163.50454139367926,45.31209419456395,51.32179336806919,48.95366061110315,2.953745432636602
GX010404.MP4,24,30,30,1.0,0.21835217202703158,2,0.2528470570454358,30.50838578375321,6.864566577851728,30.403614895740585,6.622666399082464,151.2324815887533,161.02233195047347,45.10306854487498,50.95969145615048,49.557924189660774,2.2257131656824987
GX010404.MP4,25,30,30,1.0,0.05899176187813282,0,0.24781729018208412,29.135118098874063,9.19796835548736,28.82182910555197,9.336533580380927,147.43590887273055,158.82863776643313,44.568551922465524,50.41094628098689,48.45176672850268,1.7817994851056063
GX010404.MP4,26,30,30,1.0,0.37914526276290417,1,0.25021647035165967,34.090262431687094,5.24488386357176,23.759304005091277,5.548803442498553,141.63058772738864,164.12420564680255,41.9968669024507,54.835490694770606,44.69291953274066,0.8012632761788276
GX010404.MP4,27,30,22,0.7333333333333333,0.29358432425016706,1,0.25395803139033946,34.26360316284925,6.733336964849236,26.52691544966482,6.383681414719955,148.7292656719685,170.0753965661897,44.938507909670506,57.31801798240724,49.50791385512516,0.6967462797359107
GX010404.MP4,28,30,30,1.0,0.39636865158875784,1,0.2550606116891456,31.963862288684137,5.18484315160643,29.603174807749415,4.591301246958006,154.22894154221038,169.4108659820166,45.06471360182814,55.59869943960875,51.38235864058503,1.544462484438847
GX010404.MP4,29,30,30,1.0,0.3553608218828837,1,0.2550520955323871,31.333453304123847,5.587093181016584,29.743574475839516,5.017408880140294,153.99272053057277,169.88533800993542,45.20325288454146,55.48452589046615,49.70634738142436,1.2960912373718254
GX010404.MP4,30,30,30,1.0,0.23409966342151164,1,0.2538579017697292,30.256441733387806,7.360204718297252,29.387136704804213,6.759145983541386,151.92545141715652,167.22294217542074,45.24476510706051,54.54724024784973,49.39766629474299,1.5650737353605002
GX010404.MP4,31,30,30,1.0,0.4313509164998929,1,0.25612930692451563,31.348052221784666,4.596294087745654,30.760831815132793,3.2792138871781185,154.20245498813964,167.87841888447352,45.45059741985905,55.15714612560191,50.53661152082715,1.1998004816294427
GX010404.MP4,32,30,30,1.0,0.18705416694283486,1,0.2595897328173416,31.170969109773132,7.782736246860612,30.451230570679204,7.371051758662454,156.74486145122324,168.87528195562302,47.04768003714131,55.77005194311091,50.85079696055584,1.220345289877685
GX010404.MP4,33,29,29,1.0,0.23621338541651593,1,0.2503623798365602,30.785593551274733,6.588745401421205,30.354908294019037,6.296019211960625,151.39747834839815,159.75306636844363,45.07566990854504,52.97572301476756,49.13568766686424,1.0046618961291502
GX010404.MP4,34,30,30,1.0,0.23886532510320346,1,0.24771946765714914,30.023459958696247,6.6482187359523826,29.469041614452934,6.2128409743917095,149.15256549840797,161.10739026645305,44.337738333906444,52.72202859696901,48.91375129484068,1.5188542886728362
GX010404.MP4,35,30,30,1.0,0.32536315768957136,1,0.255238015427228,32.00421168398121,5.792129970660941,30.88920396334105,5.195834073796361,154.14575478405064,164.37395191870834,45.299405500703344,54.39541090015361,50.26409818426777,1.4029923367899721
GX010404.MP4,36,30,30,1.0,0.24521176473548015,1,0.25496925155709066,31.199835564708454,6.6530527380969025,30.27144065979226,6.328533616044985,153.34690626721417,164.0367173271951,45.69080444571852,54.16959731441011,50.02249569664806,1.6735972609341974
GX010404.MP4,37,30,30,1.0,0.3936951532959938,1,0.2554123138792639,31.685236303685578,4.76302562323482,30.778870508651362,3.893524981659973,154.01639091299572,166.89163550307634,45.47384669874033,54.562723796498986,49.57333492863026,1.5029787072476883
GX010404.MP4,38,30,30,1.0,0.2064536182830731,2,0.2597539901452413,31.353361455825894,7.445559931221456,30.994055980094,7.077625668348324,156.38583825753224,169.16637135637572,46.830792249224665,54.38881012282968,50.046941458423106,1.9116103407108334
GX010404.MP4,39,30,30,1.0,0.3310079657783111,1,0.2553872381453926,31.507362843890345,5.671371410455007,30.598152616255472,5.0714108224320285,153.62456727339895,164.9355640030218,45.559119311601485,53.78481309147987,49.67376816737034,1.7142170135616133
GX010404.MP4,40,30,30,1.0,0.19651099089533092,1,0.2546402227952569,30.777436322182123,7.642882701228993,29.943677941205287,7.207037964867305,152.9348140786416,166.25367332087183,45.58225542236716,54.083155091145194,49.31709758703194,1.708601590816308
GX010404.MP4,41,30,30,1.0,0.1876406168565154,1,0.25232783515714546,30.603512102276788,7.340850593743365,29.534530491368795,7.217075103955925,151.21442713266669,162.9390301686754,44.923858397944386,53.53488582741534,49.002508363384386,1.692131497560744
GX010404.MP4,42,30,30,1.0,0.2722155799468358,2,0.2512085570797886,30.733685674779142,6.149937015611803,29.865823263012242,5.608824667766582,150.7478657694333,162.29737416368582,44.84782247857579,53.169658431984,48.81701537907639,1.6126413578638419
GX010404.MP4,43,30,30,1.0,0.2778560923412442,2,0.2536225579719792,31.04419275098492,6.464118966451162,30.050263792300083,5.920985903434087,151.81001759650044,167.56431150270498,44.748894923354435,54.3291579029975,48.13577922586806,1.726248348680182
GX010404.MP4,44,30,24,0.8,0.4523062106842796,2,0.2582575822678208,34.724844916324585,4.770660046288415,24.40310303329737,4.945773420914228,148.37900752751116,174.1756455111522,43.32042336698526,57.33657797804262,46.070588219615644,0.9332841103303542
GX010404.MP4,45,30,1,0.03333333333333333,0.15750016272068024,0,0.2569092281044747,43.36202251146403,11.351323414543895,29.299473092989604,10.508213550245113,168.264737459819,189.78262386171633,54.87566251414677,65.69044319958063,62.40921601531893,3.3770340335911175
GX010404.MP4,46,30,2,0.06666666666666667,0.30435989424586296,0,0.2567535736588611,38.09527705249037,5.911760952326022,25.49996583661748,7.038506345896215,145.84850378027494,160.89391723178574,44.62812006005495,56.69279219680321,47.11793598360293,0.6860179570499487
GX010404.MP4,47,30,30,1.0,0.39403992680211863,2,0.26003088916952233,36.293037698381575,5.219456197772319,24.422358107034185,5.538074154634743,143.19633460508558,161.4369493510769,44.08650454543927,56.09575083620761,46.42951922903537,0.39077655902024905
GX010404.MP4,48,30,30,1.0,0.4615462104479472,2,0.261644897957342,36.31552983435591,4.576124273281136,24.446826074393616,5.151482377332258,143.2173110226969,164.46020980604257,43.74353528570007,57.22518655712061,45.25992326823107,0.4223744735935215
GX010404.MP4,49,30,30,1.0,0.3244271146754424,2,0.26543457873068993,37.22543859280588,5.911976826417325,25.50012127775087,6.800501060179463,145.69305746124343,166.5996688456683,44.944437406727985,59.458383233091624,47.647480051984196,0.7065503866662107
GX010404.MP4,50,30,30,1.0,0.3127545120815436,1,0.26235991847432044,37.03538162782584,6.39513423214856,24.81349903911595,7.157273399439424,144.17032609905976,167.4314926630285,46.2388019221568,58.85098954013488,49.147034026098986,0.9238514485567235
GX010404.MP4,51,30,30,1.0,0.3517684387664,1,0.2594253690378486,35.576539164202146,6.057579745287717,23.6975210991079,6.926881389936081,141.56742653727366,165.57884205292288,44.811862498053884,58.09858433262777,46.22874795245967,0.7254309866875696
GX010404.MP4,52,30,30,1.0,0.38857541580994925,3,0.25452340287466385,34.58375712760691,5.835940844981724,22.144236750554395,6.6314846947659145,137.45509872227305,161.33258706542034,43.129110499940886,56.55194453850761,44.052870457734464,0.7900705726422761
GX010404.MP4,53,30,30,1.0,0.47749806145826973,1,0.25815208899132763,35.11165223165729,4.858123797422087,23.071145610298814,5.237955003244497,138.526128713118,166.35803811441167,42.488442713860216,58.05198247652193,44.756240769009715,0.3954991265731526
GX010404.MP4,54,30,30,1.0,0.41474075317382814,4,0.2736416450210364,36.12232737635425,5.55692650658319,24.45861415019007,5.69321238834092,147.36186949823357,173.27871292883472,44.77594344901025,59.69603821162424,46.38452069919613,0.8190271621480602
GX010404.MP4,55,30,30,1.0,0.45478698164224624,3,0.283638876608227,37.935497392690785,5.45235024299836,25.235597418445888,5.7510268755071605,152.93802924647883,178.73860925856698,47.06804028560635,61.77137875677079,48.54954289965066,0.8134988589281975
GX010404.MP4,56,30,30,1.0,0.45267201513051986,3,0.2770975437931925,37.450280111998445,5.336044260663839,24.318047211930587,5.87551656924271,147.49980724755997,176.2943840262156,45.2150196450287,60.971020120604145,47.50251822371305,0.6176880679538399
GX010404.MP4,57,30,30,1.0,0.43225806603829064,5,0.2771328332606009,37.218532034047016,5.606712757145053,24.269500537893304,5.714194849132088,147.46231884793642,177.7141413396766,45.24027980355777,61.04861678363518,47.05957898289867,0.6905752335565217
GX010404.MP4,58,30,30,1.0,0.44647058596213657,1,0.2851305002554242,37.258712666374244,4.993172688704139,24.721889628002216,5.597473588413452,150.44362773293705,176.32561005499653,45.156265502051795,60.44135137571771,47.47490113304685,0.655020906462773
GX010404.MP4,59,30,30,1.0,0.47084388385216397,1,0.2861683864498975,38.35645683281813,5.093348571776742,25.164398677870302,5.443270977464919,151.92279055664403,180.8386535650478,45.98964361158255,61.89262207010381,48.58099873619201,0.5777421467484022
