video_file,second,frames_processed,valid_face_frames,coverage_ratio,avg_blink_score,blinks_this_second,avg_mm_per_px,avg_left_eye_width_mm,avg_left_eye_height_mm,avg_right_eye_width_mm,avg_right_eye_height_mm,avg_face_width_mm,avg_face_height_mm,avg_nose_width_mm,avg_nose_height_mm,avg_mouth_width_mm,avg_mouth_height_mm
GX010406.MP4,0,30,30,1.0,0.4431138105690479,1,0.3225531192173555,33.26128994581476,4.580060043953087,32.57296715462656,4.021231279096225,167.6265456185053,189.33771143244428,49.404050673804434,56.243956839408874,57.19332246944917,3.0419860629616804
GX010406.MP4,1,30,30,1.0,0.23306061178445817,0,0.29973353459217034,33.14960481833097,7.345705796560498,32.56132429930757,7.769742110134918,170.52197861664456,194.77645502665888,51.970479835590524,60.611851533935,57.390031430435585,1.9732648025769275
GX010406.MP4,2,30,30,1.0,0.36920559853315355,1,0.27706226261967937,31.908986662736677,4.822019381084953,30.887836550145142,4.773453379013483,160.84222973074125,180.37667842427555,48.80270131892124,56.73796972451882,54.36670072790137,1.3767133617577032
GX010406.MP4,3,30,30,1.0,0.3430311568081379,2,0.26952793393261454,31.052475772946558,5.119629769056756,30.886169382247633,5.151883547897537,157.49413737628655,171.6404566391793,46.92604725070944,54.994544936350934,52.845298950304695,1.0607912775074697
GX010406.MP4,4,30,30,1.0,0.462097097436587,1,0.27178686707433086,32.648480754573754,3.823188370501717,30.439848218733808,3.6591317049560677,158.39409040505998,177.96992387054624,47.2621795785365,55.353644161058256,53.310016934870866,1.493148037492285
GX010406.MP4,5,30,30,1.0,0.49401054084300994,3,0.2787890920701025,35.71724565421455,4.63574648653618,24.642588921892447,4.270743600846393,151.1546771603029,179.23169347235594,44.44873378302952,59.38080298358939,48.340079690619596,0.5130114940295173
GX010406.MP4,6,30,30,1.0,0.36926791071891785,1,0.28271936445725476,33.603857968797215,5.090626447432884,32.528169764907474,4.720982652479455,165.12433561009223,180.79178105327713,49.18921532516404,57.515136151993744,55.0347968870935,1.7449191043647234
GX010406.MP4,7,30,30,1.0,0.4134055830538273,1,0.27728464917975415,33.121096622690295,4.018158338277186,31.20796644977432,3.766496556345061,160.61292805476145,180.21681272892837,49.174613921811414,53.19898418504193,52.62528041662481,9.352469454321467
GX010406.MP4,8,30,30,1.0,0.42703474635879196,1,0.28000171504310606,32.101662793560784,4.378198705171273,32.0608214345139,3.6074354586957056,160.10254360942815,177.08551140375195,48.40172236107563,53.270962251605916,53.58532789091487,4.963335755094421
GX010406.MP4,9,30,30,1.0,0.36816492353876434,2,0.28249580263437307,32.07157861251305,4.844150420656577,31.921291803697535,4.99125571383042,162.51212325308177,181.17802956617749,48.97761646213656,55.980304489074214,54.5846953029552,2.142108698399642
GX010406.MP4,10,30,30,1.0,0.43665173078576724,1,0.28056081698857527,31.666842187388863,4.399410782195831,31.648111930486493,4.213589979897242,162.20771639232763,181.81855256986518,48.25880500574458,56.36139232675751,53.786175244018374,1.0715768440860247
GX010406.MP4,11,30,30,1.0,0.3981211107224226,1,0.2798529996501253,31.28358245690721,5.259135139151086,31.724328415095428,4.733396460766534,161.38883591262115,182.09033218977882,47.98003855129075,56.979656660813504,53.964512877293146,1.189308604200432
GX010406.MP4,12,30,30,1.0,0.16810193384687105,0,0.2714326524357038,29.242547860905322,7.738471220645269,29.5643458849539,8.051895985501622,156.55578134790528,179.00792099453804,47.23205115829517,56.12393515154853,51.572762139322414,1.0142849675687586
GX010406.MP4,13,30,30,1.0,0.4347672070066134,1,0.26822371176073817,32.372965024095585,4.434097428894151,20.866652303064644,4.925610576380166,141.41773255530612,171.4891835118914,43.04756778342809,53.623946746081174,44.02218707292572,1.008625760961048
GX010406.MP4,14,30,30,1.0,0.4451889398197333,3,0.2800438495602831,33.850823787386545,4.297517646304952,31.002661604381995,4.0768397149380915,162.36735430062177,181.94268662493315,48.60094064097172,57.55765475725045,52.26209837080714,1.7482076889474372
GX010406.MP4,15,30,30,1.0,0.3506022075812022,1,0.2793360844521568,33.08750785989204,5.321152657604054,31.8261443683305,5.5450541956123125,163.27860588675287,183.66366268320033,49.28795856702765,57.60134309447498,52.66182981422414,1.6918501848895253
GX010406.MP4,16,30,30,1.0,0.16888772925982873,0,0.26493397949605074,29.7180834152179,7.303024192685303,29.294850796669753,7.87794065536053,153.89486535977295,174.50925805364793,46.8358674037455,54.97042243901011,50.62252535602283,1.383874989505771
GX010406.MP4,17,30,30,1.0,0.2620738198359807,1,0.2585066945899868,29.572708727870822,5.955903715535322,29.147456934805422,6.245994886883195,150.33239514358112,170.52266479269016,45.86799359350111,53.72347766428565,49.72480502553234,1.4012447424376522
GX010406.MP4,18,30,30,1.0,0.25161429556707543,0,0.2597649141402527,29.395363352220315,6.2369127549747185,28.880453051501263,6.513338940899308,150.5356184675101,171.59691642614052,45.94510279295817,53.95132051315668,49.24746590353714,1.5491121697093575
GX010406.MP4,19,30,30,1.0,0.22013794245819251,1,0.26288997564909866,30.04428573867691,6.503218728137305,29.76849418984815,6.983567572084929,153.13154936052925,171.79128756513876,46.43824637473243,54.43252531499366,50.39142005122048,1.5886193122272303
GX010406.MP4,20,30,30,1.0,0.21313488942881426,1,0.25992554069956664,29.653790843109675,6.632310674695718,29.68604591317081,7.117646225781079,151.35549426952102,168.86086159813146,45.94769777980094,53.663017358292436,49.96302258683458,1.5304590122418569
GX010406.MP4,21,30,30,1.0,0.3418249906351169,0,0.25813801693937805,30.488919837520406,5.032160116636011,28.82378721119148,5.256101680054968,149.8594216307586,167.92087002343195,44.97394713376441,53.05884239131604,49.36586733642235,1.1741616902759722
GX010406.MP4,22,30,30,1.0,0.5162281701962154,0,0.2725042380435024,33.144554721059144,3.4703843699412924,16.70379415773795,4.735534954876357,137.18856351245648,172.69810560794502,40.51218408387441,52.33133822574625,41.04549809585472,0.8014641277089721
GX010406.MP4,23,30,30,1.0,0.4245443895459175,1,0.28591838456330204,35.04044528830968,5.0549837832183515,28.686811337228903,4.8941182219581645,162.6740973722961,186.22973964696223,48.77758754822235,58.47407708664507,53.08702458016821,1.7830138493761991
GX010406.MP4,24,30,30,1.0,0.2595921374546985,3,0.2771905401601519,32.31627401787755,6.904432802998717,32.10556642823511,6.831702158398581,161.87983252969732,179.68943720536578,48.527603719276705,57.822743379564365,52.31630258693141,2.024379974493497
GX010406.MP4,25,30,30,1.0,0.17193234860897064,0,0.2595489628222645,30.11044700448719,7.3260652357386435,29.434693065219594,7.846499871909547,152.2354301758539,170.1366776166245,45.75367881614249,53.71269774552683,49.554620321466466,1.8622805286864639
GX010406.MP4,26,30,30,1.0,0.22983838859945535,2,0.2555895144373837,29.753966797242736,6.186129877263304,29.090230478072346,6.515827600010605,149.59059640454632,165.92103293288156,45.33661574146262,52.66632871155436,49.42242886557176,1.5264165771789733
