video_file,second,frames_processed,valid_face_frames,coverage_ratio,avg_blink_score,blinks_this_second,avg_mm_per_px,avg_left_eye_width_mm,avg_left_eye_height_mm,avg_right_eye_width_mm,avg_right_eye_height_mm,avg_face_width_mm,avg_face_height_mm,avg_nose_width_mm,avg_nose_height_mm,avg_mouth_width_mm,avg_mouth_height_mm
GX010418.MP4,0,30,30,1.0,0.22038965982695422,0,0.30927236796077234,32.47454295985635,8.350556669255996,27.767207848524695,7.542243699848196,155.5713977788925,181.3688243615196,47.26156931913614,56.818894286164216,52.10899272320021,1.003298361343646
GX010418.MP4,1,30,30,1.0,0.4734393063932657,1,0.31115011054957503,32.100868806719724,4.659226231743385,26.650644348558604,4.252666420322346,156.63690044190963,179.02058719196233,47.37234636947924,51.98890979218558,52.43200086530552,2.0424702046972243
GX010418.MP4,2,30,30,1.0,0.48377559607227644,1,0.3110978240513212,34.85834293875694,4.512025717983598,29.005279126333235,4.113642207862138,171.19113625473236,185.12133273626003,51.49817255100562,51.37960760374641,57.93515566886288,2.9891623508171348
GX010418.MP4,3,30,30,1.0,0.6229893465836843,0,0.3090397478414514,33.09643134787992,2.830633190825717,26.387198573899152,2.3799869249388137,157.30470563557066,178.8337440024481,47.39208863467266,49.44469816106293,52.340497556914535,3.2165849832043407
GX010418.MP4,4,30,30,1.0,0.5542199415465195,2,0.3465779553542838,37.22505530395104,3.8894733247398174,27.24961941631702,3.672098612402974,165.80569233820532,195.92189625667658,49.578596701407825,58.81167788209794,54.066198661071695,2.3812377819897956
GX010418.MP4,5,30,30,1.0,0.17682481408119202,1,0.34403882063466956,38.73363147821083,8.716738256475818,35.60318381095694,9.61921246751915,193.83176124748798,214.08568697257292,57.75128039531083,66.6523187482834,63.154012835840476,7.714618313800069
GX010418.MP4,6,30,30,1.0,0.0972805593162775,0,0.2864013841718071,32.18140583377977,9.00399737182355,30.259572074675912,9.918534231066584,164.78865449814597,184.14949163598786,50.13794391025614,58.22083289207963,54.81286388819463,3.7563455226471576
GX010418.MP4,7,30,30,1.0,0.19884271019448838,1,0.2662921318195553,30.535877218865505,6.968706272449373,27.817448915244864,7.456445487558687,151.7256126460587,170.1337977097088,46.42006911062018,53.526116878823146,50.941540120894004,2.330296264834716
GX010418.MP4,8,30,30,1.0,0.29338579457253217,2,0.27057709072771324,31.178139878922668,5.273637635573252,28.37493764602197,5.983044425768255,154.34047164372313,172.32443231096343,45.931510254592766,53.46783412671911,51.28073867553277,3.7886253395511473
GX010418.MP4,9,30,30,1.0,0.2676949835692843,1,0.27904731177025505,32.13699944260883,6.440815760103641,28.369471916194584,6.448013628862624,157.20254813960784,175.75003085225939,47.16682269403888,54.545608082934706,52.564853040226,3.866051566529215
GX010418.MP4,10,30,29,0.9666666666666667,0.33697552150436516,3,0.28453040602335966,32.75978186151953,5.442699921624851,21.06062524115081,6.297488278218288,147.47309605512075,175.20939794286983,43.465426055784114,53.284177726626694,45.33123198252465,2.777339181599839
GX010418.MP4,11,30,30,1.0,0.2549879660829902,2,0.2923348839780557,33.90716983538182,7.432382021810967,27.65394601752345,7.883589564171458,163.17897871526878,185.54675669747544,49.182638218067396,58.478938374270605,53.80814497734868,1.6482270339198197
GX010418.MP4,12,30,30,1.0,0.30823221361885467,0,0.2821744090895298,32.74172985271512,6.107792898603971,30.47222340038321,6.385975854532534,163.3153741625649,178.17332398149716,47.59718085415987,55.82421549613055,54.08891971545071,1.7787072722077395
GX010418.MP4,13,30,30,1.0,0.15315040604521832,1,0.26922071809979514,30.5857977033269,7.66163303718412,28.344104909695716,8.180427924976863,155.55167191890362,169.28149845865244,45.95275703063899,53.78450480068537,51.99423533828562,1.32193089501994
GX010418.MP4,14,30,30,1.0,0.41599400229752065,2,0.2770462602069994,32.56590726916521,4.401294112856353,30.04914026656076,4.2272236181187335,161.06213948486018,175.26581169343456,46.246971493098926,54.86970751463424,53.30485484065583,1.8666616280111312
GX010418.MP4,15,30,30,1.0,0.2799648546924194,1,0.27604756538601233,31.69769426196473,6.079412065186284,29.200357944168072,6.272602515261821,159.01062393226837,175.80770175813979,47.60772589853347,55.28770504900183,52.945836742835624,1.5828524637246526
GX010418.MP4,16,30,30,1.0,0.19264922278622787,1,0.2740456138976612,30.985511344700623,7.030810018499073,29.618728760731788,7.72301679021893,157.99506788378378,172.78893139635449,47.316227145021486,55.149126132433,52.78360321539116,2.443285418772414
GX010418.MP4,17,30,30,1.0,0.33345740468551716,2,0.27550498293171255,32.10273940380443,4.970599464301861,29.479682906844012,5.096419173379163,158.46244680953276,171.267214563718,47.12386782586414,53.97154473015708,52.60016353709294,1.8777633635112907
GX010418.MP4,18,30,30,1.0,0.3389910139143467,1,0.27819540083317335,32.023552568584236,4.385988160301195,28.232028874912597,5.517245320759061,157.36680218738053,172.92133237426432,46.24206856700416,52.14979394440482,53.1139088357282,1.9100475849523675
GX010418.MP4,19,30,30,1.0,0.41112715664009253,1,0.27944724664823545,32.451997745337344,3.825590056546361,29.702972680023223,4.465201081292471,159.08500416421242,172.32471685355839,46.14007602223077,52.79368524160736,52.72034154094999,1.7968221344981088
GX010418.MP4,20,30,30,1.0,0.2653814423829317,2,0.28122211758818094,31.787645524161697,5.081978811307156,29.111141338872027,6.464093872298571,160.36383139099487,173.0983657044347,47.3009006949694,53.97509141629287,53.71437948476414,1.849531956850654
GX010418.MP4,21,30,30,1.0,0.2894212449590365,1,0.2804334859192537,32.048262884074,5.1691265076290245,29.00446697917955,6.219513943021548,159.8611676243789,172.8965426671065,47.373711421887506,53.72072627062936,53.54822976818449,1.7264710288781884
GX010418.MP4,22,30,30,1.0,0.2695359750340382,1,0.2751588954237584,31.515771814634345,5.089798983065612,28.693445468845162,6.306395277852096,156.93116557354946,169.51202556473947,46.129425882215884,53.040700164376446,51.86198129314036,1.699064615361983
GX010418.MP4,23,30,30,1.0,0.22151018927494684,0,0.27414534661019624,31.558297424538505,6.444777799556334,27.361602631969085,6.88581119445869,153.70980634122714,168.02537920358625,45.614779690698626,52.67060479289391,51.82853273684657,1.4392038215062457
GX010418.MP4,24,30,18,0.6,0.35747476998302674,1,0.28116431265011166,35.037433092066244,5.227878182558125,18.488580596987767,6.565333190067937,144.10032041521896,177.37670086637286,42.354259083988765,55.880506377704705,42.364989221937186,0.7985895063963065
GX010418.MP4,25,30,24,0.8,0.31786997119585675,0,0.284830633982372,33.1252756700722,4.860282297560974,16.013582003515655,6.320056664674561,136.60692790035037,171.95560413908808,40.34407264483615,53.784750904370604,38.02976103133134,1.7475515520898777
GX010418.MP4,26,30,19,0.6333333333333333,0.3833455035561009,1,0.3100710593935639,31.601219088155432,4.96548082576868,14.707253702506085,6.159278293613447,138.52774103525562,176.24247495578263,39.56160662948085,55.64658928881727,36.727647849064944,2.1363645397918067
GX010418.MP4,27,30,19,0.6333333333333333,0.41904396563768387,3,0.33806773458511113,35.01012942717326,5.957612773174192,15.637515849188507,6.9795003643105575,151.2976663524581,197.2932135771614,44.23905483272247,63.19014232637143,38.85333046317703,3.6195590157384405
GX010418.MP4,28,30,16,0.5333333333333333,0.40597984567284584,3,0.3659118317905508,39.744624442904616,5.975146356945632,17.212122746019364,7.985327618905926,164.28401507923414,214.51509868671496,47.085724678676556,68.95397460672149,42.74864525265016,3.6589353025204154
GX010418.MP4,29,30,19,0.6333333333333333,0.4353956031171899,3,0.3803721080658418,40.07035564356062,5.974155834649639,17.931751698142303,7.764056515086369,169.49868108304818,221.45757840752609,48.08148693869087,70.96332977098125,43.481031097531854,3.990309196445265
GX010418.MP4,30,30,11,0.36666666666666664,0.45788587494329974,2,0.3779654968110053,42.35153171386807,5.02446400655798,18.147884004303567,8.087283723817757,172.83440768259263,227.14885525654324,49.16780391431082,72.20798707151911,47.16866233004614,2.803532825196838
GX010418.MP4,31,30,13,0.43333333333333335,0.4396270387447797,1,0.36768747083208747,41.149295984935414,4.973861551739192,18.208745108519793,7.7821488468536195,167.8561946162891,220.14081070759113,48.199926188444955,70.02783728797141,45.44574323646372,1.799391118779346
GX010418.MP4,32,30,10,0.3333333333333333,0.4383194103837013,2,0.36115032730332536,41.006869977489586,4.5234361593825145,18.474531817094828,7.494334630517659,164.58167043805457,216.97553780955178,48.41298824023734,68.21008787499764,45.69432534950223,1.846893614236464
GX010418.MP4,33,29,27,0.9310344827586207,0.45152753177616334,3,0.35136988428763527,38.059248124848665,4.15604652588562,17.37329639369014,6.770497101371014,158.2219761873378,208.15918560140074,46.98708282257756,65.68117073054336,44.2498704731011,1.9546848780333634
GX010418.MP4,34,30,25,0.8333333333333334,0.48671124398708343,3,0.35352641631780707,36.54573030510097,4.048216590101725,16.427222500775784,6.194243776719622,156.68329103711184,207.0489744982757,46.38330759185643,64.46217779945162,43.786400837505106,2.836104459392765
GX010418.MP4,35,30,29,0.9666666666666667,0.4495319153728156,1,0.36382009542778054,36.377786520966005,4.830952694561391,17.022487077928155,6.823616088446648,159.68454235427913,208.23072979625763,45.50975447593773,64.75780772723728,42.954781479295434,2.9838794577308345
